,loan_amnt,loan_status,person_income
18674,8000,0,42000
18675,10000,1,120600
18676,10000,0,136000
18677,10000,1,128000
18678,10000,0,140900
18679,13000,0,42000
18680,10000,0,144000
18681,10000,0,148000
18682,10000,0,160000
18683,10000,0,42000
18684,12500,1,36000
18685,10000,0,42000
18686,10000,0,275000
18687,1200,0,42000
18688,9950,1,25404
18689,4900,0,25200
18690,4900,0,30000
18691,9925,1,24000
18692,5000,0,42000
18693,9925,0,93500
18694,9900,0,39000
18695,9900,0,41303
18696,9900,0,50000
18697,9850,0,70000
18698,9800,1,25000
18699,9800,0,38400
18700,9800,0,48000
18701,9000,0,42000
18702,4000,0,42000
18703,16000,1,36000
18704,6000,0,42000
18705,3500,0,42000
18706,9750,1,20800
18707,4900,1,32400
18708,4900,0,43000
18709,4900,1,38000
18710,4925,0,42100
18711,4975,0,30000
18712,8000,0,42000
18713,9050,0,42000
18714,5000,1,28000
18715,5000,0,28140
18716,2000,0,42000
18717,5000,0,28800
18718,5000,0,28800
18719,5000,0,28800
18720,5000,0,28800
18721,5000,0,28968
18722,5000,0,29000
18723,10375,0,42000
18724,1225,0,42000
18725,5000,0,29152
18726,5000,0,42000
18727,9000,0,42000
18728,7500,0,42000
18729,5000,1,30000
18730,5000,0,30000
18731,5000,0,30000
18732,5000,0,30000
18733,5000,0,30000
18734,5000,0,30000
18735,8000,1,36000
18736,12000,0,42000
18737,5000,0,30000
18738,5000,0,30240
18739,5000,0,30796
18740,5000,0,30960
18741,5000,0,31000
18742,5000,0,31000
18743,5000,0,31100
18744,22750,0,42000
18745,7200,0,42000
18746,5000,0,31577
18747,11000,0,42000
18748,5000,0,32000
18749,8000,0,42000
18750,5000,0,32400
18751,2500,0,42000
18752,6400,0,42000
18753,5000,0,32760
18754,10000,0,42000
18755,5000,0,33000
18756,5000,0,33000
18757,8500,0,42000
18758,5000,0,33000
18759,2500,0,42000
18760,5000,0,33600
18761,4200,0,42000
18762,5000,0,33600
18763,5000,0,33600
18764,7800,0,42000
18765,3000,0,42000
18766,5000,0,34000
18767,5000,0,34152
18768,8500,0,42000
18769,5000,1,34868
18770,5000,0,35000
18771,5000,1,29000
18772,5000,0,35000
18773,5000,0,35000
18774,5000,0,35004
18775,10400,0,42000
18776,15200,1,36000
18777,5000,0,36000
18778,5000,0,36000
18779,9000,0,42000
18780,2500,0,42000
18781,5000,1,30000
18782,8500,0,42000
18783,5000,0,36000
18784,15000,0,42000
18785,5000,0,36000
18786,5000,0,36000
18787,5000,0,36000
18788,20000,0,42000
18789,6000,0,42000
18790,5000,0,36933
18791,1800,0,42000
18792,5000,0,37000
18793,5000,0,37000
18794,6825,1,36000
18795,5000,0,37300
18796,5000,0,37500
18797,5000,1,31513
18798,5000,0,37992
18799,5000,1,32000
18800,5000,1,36082
18801,5000,1,32000
18802,2500,0,42108
18803,5000,0,38000
18804,2400,0,42162
18805,13200,0,42200
18806,5000,0,38004
18807,12000,0,42240
18808,5000,0,38250
18809,5000,0,38300
18810,5000,0,38400
18811,2000,0,42300
18812,5000,0,38400
18813,5000,0,38500
18814,5000,0,39000
18815,8000,0,42500
18816,5000,0,39516
18817,5000,0,39996
18818,5000,1,34000
18819,5000,0,40000
18820,5000,0,40000
18821,5000,0,40000
18822,5000,1,34000
18823,5000,1,34000
18824,5000,0,40000
18825,5000,1,34000
18826,5000,0,40000
18827,7675,0,42994
18828,5000,1,34040
18829,5000,0,40752
18830,5000,0,40800
18831,5000,1,34900
18832,5000,1,35000
18833,5000,0,41000
18834,5000,0,41004
18835,5000,0,41600
18836,5000,0,42000
18837,5000,0,42000
18838,5000,0,42000
18839,5000,0,42000
18840,15000,0,43000
18841,5000,0,42000
18842,5000,0,42000
18843,5000,0,42000
18844,5000,0,43000
18845,5000,0,42000
18846,5000,0,42016
18847,5000,0,42072
18848,5000,0,42100
18849,5000,1,36500
18850,17500,0,43000
18851,5000,0,42996
18852,5000,0,43000
18853,5000,0,43000
18854,5000,0,43000
18855,13800,0,43000
18856,10000,0,43000
18857,5000,1,38000
18858,5000,0,44000
18859,5000,0,44908
18860,15000,0,43000
18861,5000,1,39000
18862,5000,1,39000
18863,12000,0,43000
18864,11000,0,43000
18865,12000,0,43000
18866,5000,0,45000
18867,5000,1,39000
18868,5000,0,45000
18869,5000,0,45000
18870,5000,0,45000
18871,8000,0,43000
18872,5000,0,45360
18873,5000,0,45500
18874,10000,0,43000
18875,6000,1,37000
18876,3000,0,43200
18877,5000,0,47000
18878,5000,1,41000
18879,4200,0,43200
18880,5000,0,43200
18881,5000,0,47000
18882,5000,0,43200
18883,5000,1,41998
18884,5000,0,48000
18885,15000,0,43200
18886,5000,1,42000
18887,4625,0,43200
18888,2000,0,43200
18889,5000,0,48000
18890,5000,0,48000
18891,5000,0,48000
18892,5000,1,42000
18893,12250,0,43200
18894,5000,0,48000
18895,5000,0,43200
18896,5000,0,48000
18897,5000,0,48504
18898,5000,0,48879
18899,10000,0,43344
18900,12700,1,37400
18901,10800,0,43495
18902,4000,0,43500
18903,5000,1,44000
18904,11250,0,43500
18905,9000,0,55000
18906,7000,0,43680
18907,9000,0,55070
18908,10000,0,43680
18909,9000,0,57057
18910,4800,0,43800
18911,9000,0,57500
18912,14000,0,43900
18913,9000,1,53321
18914,9000,0,59520
18915,9000,0,60000
18916,9000,0,60000
18917,16000,0,44000
18918,9000,1,54000
18919,9000,0,60000
18920,8000,0,44000
18921,9000,1,54000
18922,9000,0,61000
18923,9000,1,56000
18924,3600,0,44000
18925,9000,1,56004
18926,10000,1,38000
18927,5500,0,44000
18928,9000,0,62201
18929,9000,0,62532
18930,9000,0,62839
18931,9000,0,65000
18932,10000,0,44000
18933,7000,0,44000
18934,6800,0,44000
18935,9000,0,66000
18936,2000,0,44000
18937,9000,0,67092
18938,15600,0,44000
18939,24000,0,44000
18940,9000,0,69996
18941,9000,0,70000
18942,7500,0,44000
18943,9000,0,70176
18944,5700,0,44000
18945,6500,0,44000
18946,9000,0,72000
18947,6400,0,44000
18948,9000,1,69000
18949,14000,1,38000
18950,9000,0,75000
18951,9000,0,77800
18952,11000,0,44000
18953,9000,0,83200
18954,7500,0,44000
18955,9000,0,84000
18956,17350,0,44000
18957,9000,1,66725
18958,12000,1,38004
18959,9275,0,44004
18960,10000,0,44004
18961,6000,0,44004
18962,9000,0,85000
18963,9000,1,73004
18964,9000,0,88000
18965,9000,0,88000
18966,9000,1,64698
18967,9000,0,90000
18968,9000,0,90000
18969,11500,0,44200
18970,4325,0,44300
18971,6000,1,38300
18972,9000,1,87550
18973,6500,0,44400
18974,9000,0,130000
18975,21000,0,44400
18976,6000,0,44447
18977,21250,0,44449
18978,9600,0,44460
18979,15000,0,44500
18980,6000,0,44500
18981,8900,0,80000
18982,8900,0,116400
18983,10000,0,44500
18984,6000,0,44500
18985,20000,0,44500
18986,8875,1,24000
18987,10825,0,44630
18988,8875,0,33000
18989,8875,0,33000
18990,8875,0,38000
18991,8825,0,50000
18992,8800,1,28114
18993,3600,0,44894
18994,8800,0,42000
18995,1000,0,44928
18996,8800,0,42000
18997,8800,0,45996
18998,8800,0,46000
18999,5000,0,44991
19000,8800,0,46296
19001,8800,0,48000
19002,8800,0,50000
19003,8800,0,60000
19004,8800,0,65000
19005,8800,0,65000
19006,8800,0,65500
19007,8800,0,93200
19008,8800,0,100000
19009,5000,1,44000
19010,7200,0,45000
19011,5000,0,50000
19012,5000,0,50000
19013,10000,0,45000
19014,5000,0,50000
19015,5000,0,50000
19016,5000,1,44000
19017,5000,1,44000
19018,4000,1,39000
19019,5000,1,44000
19020,12250,0,45000
19021,5000,1,44004
19022,5000,1,44004
19023,5000,0,50176
19024,10500,0,45000
19025,5000,0,50532
19026,5000,0,50700
19027,5000,0,51000
19028,5000,1,45000
19029,5000,0,51000
19030,5000,1,45200
19031,12000,0,45000
19032,5000,0,51200
19033,3000,0,45000
19034,10000,0,45000
19035,10000,0,45000
19036,8500,1,20000
19037,8500,1,20000
19038,8500,1,21996
19039,8000,0,45000
19040,14000,0,45000
19041,8500,1,25000
19042,7500,0,45000
19043,5000,0,45000
19044,2100,0,45000
19045,8000,0,45000
19046,9250,0,45000
19047,8500,1,27050
19048,2200,1,39000
19049,8500,0,27996
19050,5000,1,39000
19051,10000,0,45000
19052,6000,0,45000
19053,7000,0,45000
19054,8500,1,31800
19055,6000,0,45000
19056,4000,0,45000
19057,3000,1,39000
19058,8500,0,33000
19059,6000,0,45000
19060,8500,0,37273
19061,8500,0,38000
19062,15000,0,45000
19063,8500,0,40000
19064,8500,0,40556
19065,4800,0,45000
19066,8500,0,42000
19067,3450,0,45000
19068,15000,0,45000
19069,8500,0,44000
19070,8500,0,45000
19071,15000,0,45000
19072,8500,0,45000
19073,8500,0,47500
19074,5400,0,45000
19075,8500,0,50004
19076,8500,0,53000
19077,8500,0,54000
19078,4000,0,45000
19079,6400,0,45000
19080,8500,0,58000
19081,8500,0,60353
19082,8500,1,55000
19083,8450,0,42000
19084,15000,0,45000
19085,8400,0,28000
19086,5000,0,52000
19087,4450,0,45000
19088,5000,0,52000
19089,5000,0,52000
19090,5000,0,52100
19091,7500,0,45000
19092,5000,0,53000
19093,5000,0,45000
19094,3375,1,39000
19095,5000,0,53500
19096,5000,0,53922
19097,5000,0,53995
19098,5000,0,54000
19099,5000,0,45000
19100,5000,0,54396
19101,5000,0,54590
19102,6800,0,45000
19103,12000,0,45000
19104,5000,0,54792
19105,5000,1,48996
19106,4000,0,45000
19107,5000,0,54996
19108,3000,0,45000
19109,8000,0,45000
19110,10000,0,45000
19111,5000,0,55000
19112,5000,1,49000
19113,5000,0,55000
19114,5000,1,49000
19115,5000,0,55000
19116,15250,0,45000
19117,5000,0,55000
19118,10000,0,45000
19119,5000,0,56000
19120,15000,0,45000
19121,5000,1,51000
19122,5000,0,57312
19123,6500,0,45000
19124,5300,0,45000
19125,12000,0,45000
19126,5000,0,58000
19127,8000,0,45000
19128,2500,0,45000
19129,5000,1,52000
19130,3900,0,45000
19131,10000,0,45000
19132,5000,0,59600
19133,5000,0,60000
19134,5000,1,54000
19135,7500,0,45000
19136,2500,0,45000
19137,5000,0,60000
19138,22000,1,39000
19139,6800,0,45000
19140,5000,0,60000
19141,5000,1,54000
19142,14000,0,45000
19143,5000,1,54000
19144,5000,0,60040
19145,5000,0,60400
19146,3250,0,45000
19147,5000,0,61000
19148,15000,0,45000
19149,20000,0,45000
19150,5000,0,63000
19151,5000,0,63500
19152,5000,0,64000
19153,3500,0,45000
19154,18000,0,45000
19155,12000,0,45000
19156,5000,0,65000
19157,5000,1,59000
19158,16750,0,45000
19159,10000,0,45000
19160,5000,0,65004
19161,5000,0,66000
19162,5000,0,66000
19163,5000,1,60000
19164,3800,0,45000
19165,5000,1,60000
19166,5000,1,60000
19167,5000,0,66240
19168,5000,0,66920
19169,5000,0,66924
19170,5000,0,68000
19171,5000,0,68004
19172,5000,1,63600
19173,6000,0,45000
19174,5000,0,69996
19175,20000,0,45000
19176,5000,0,70000
19177,5000,0,70000
19178,5000,0,70000
19179,13000,0,45000
19180,8000,0,45000
19181,5000,0,72000
19182,5000,0,72000
19183,5000,0,72467
19184,5000,0,72516
19185,12000,0,45000
19186,5000,0,75000
19187,5000,0,75000
19188,5000,0,75000
19189,12000,1,39000
19190,5000,0,75000
19191,2800,1,39000
19192,6000,0,45100
19193,10175,0,45136
19194,7000,0,45180
19195,5000,0,78500
19196,5000,0,45204
19197,5000,0,80000
19198,15150,0,45324
19199,5000,1,74000
19200,5000,0,80004
19201,5000,0,81996
19202,5000,0,82000
19203,5000,0,82000
19204,5000,0,82150
19205,5000,1,65453
19206,18250,0,45489
19207,10000,0,45500
19208,5000,1,67027
19209,5000,0,85000
19210,7500,0,45500
19211,5000,0,45500
19212,14000,0,45500
19213,5000,0,85000
19214,7000,0,45504
19215,5000,0,85000
19216,6000,0,45516
19217,5000,0,85000
19218,15350,0,45600
19219,3000,0,45600
19220,7500,0,45600
19221,4000,0,45600
19222,1450,0,45600
19223,15000,1,39600
19224,5000,0,89400
19225,5000,0,45600
19226,9600,0,45600
19227,5000,0,91200
19228,2500,0,45600
19229,5000,0,96000
19230,2000,0,45600
19231,5000,0,96000
19232,2500,1,39600
19233,6400,0,45600
19234,5000,0,98000
19235,8000,0,45678
19236,1000,0,45727
19237,5000,0,99996
19238,14500,1,39760
19239,5000,0,100000
19240,5000,0,100000
19241,5000,0,100000
19242,5000,0,103000
19243,10000,1,39912
19244,5000,1,95028
19245,5000,0,113800
19246,15000,0,45996
19247,5500,0,45996
19248,5000,0,140000
19249,5000,0,142000
19250,5000,0,144000
19251,5000,0,145000
19252,11200,0,46000
19253,18000,0,46000
19254,10000,0,46000
19255,9500,1,40000
19256,5000,0,200000
19257,5000,0,276000
19258,6000,0,46000
19259,5200,0,30000
19260,6500,0,46000
19261,5200,0,39000
19262,6000,0,46000
19263,5200,0,45000
19264,5250,0,39000
19265,5250,0,48000
19266,5275,1,15600
19267,5275,0,50000
19268,18000,0,46000
19269,7500,0,46000
19270,4000,0,46000
19271,5300,0,36000
19272,5300,0,43218
19273,7000,0,46000
19274,5300,0,47500
19275,16750,0,46000
19276,5325,0,25000
19277,5375,1,15360
19278,5375,1,18000
19279,4000,0,46000
19280,6000,0,46000
19281,5400,0,20000
19282,15000,1,40000
19283,18000,0,46028
19284,5400,0,29120
19285,6000,0,46097
19286,4800,0,46140
19287,5400,0,40000
19288,5400,0,40000
19289,5400,1,44000
19290,5400,0,50725
19291,5400,0,54000
19292,5400,0,56461
19293,7500,0,46300
19294,11500,0,46300
19295,12000,0,46400
19296,5400,0,63533
19297,6250,0,46500
19298,5400,0,75000
19299,5425,1,77200
19300,6000,0,46500
19301,8000,0,46500
19302,4800,1,40525
19303,5475,0,25000
19304,17000,0,46654
19305,5500,1,15085
19306,11325,0,46700
19307,6200,0,46709
19308,12375,0,46713
19309,5500,1,19200
19310,5500,0,20000
19311,5500,0,20000
19312,6000,0,46800
19313,5500,0,20400
19314,2000,1,40800
19315,5525,0,46800
19316,5500,0,21600
19317,6500,0,46800
19318,5500,0,24000
19319,5500,0,24000
19320,5500,0,25000
19321,3600,0,46858
19322,11200,0,46873
19323,5500,0,25200
19324,9000,0,47000
19325,5500,0,28089
19326,20000,0,47000
19327,5500,0,30000
19328,5500,1,30000
19329,8000,0,47000
19330,5500,0,32000
19331,3800,1,41000
19332,6000,0,47000
19333,2650,0,47000
19334,5500,0,35000
19335,14000,0,47000
19336,6000,0,47000
19337,5500,0,40000
19338,5500,0,40000
19339,5500,0,42000
19340,5500,0,42230
19341,13000,0,47000
19342,5500,0,42300
19343,5500,0,42312
19344,5500,0,44196
19345,5500,0,45000
19346,5000,0,47000
19347,5500,0,51504
19348,5500,1,46000
19349,5500,0,53000
19350,5500,0,54000
19351,5500,1,50000
19352,5500,0,60000
19353,5500,0,60000
19354,3200,1,41000
19355,5000,0,47000
19356,10000,0,47000
19357,5500,0,70000
19358,5500,0,73000
19359,5500,0,105000
19360,5500,0,144000
19361,5525,0,39996
19362,5525,0,56004
19363,3200,0,47125
19364,8000,0,47232
19365,5600,1,11688
19366,5600,1,12000
19367,12000,0,47300
19368,15000,0,47380
19369,13500,0,47400
19370,5600,0,24000
19371,5600,0,25000
19372,3500,0,47500
19373,5600,0,30000
19374,5600,1,30000
19375,5600,0,30000
19376,5600,0,34444
19377,23800,0,47600
19378,5600,0,36000
19379,5600,0,36000
19380,6000,0,47820
19381,5600,1,34000
19382,5600,0,40000
19383,5600,0,40000
19384,7500,0,47900
19385,5600,1,36000
19386,5600,0,43000
19387,5600,0,45000
19388,5600,0,46000
19389,5600,0,48000
19390,14400,0,48000
19391,5600,0,49000
19392,5000,0,48000
19393,6000,0,48000
19394,4300,0,48000
19395,17375,0,48000
19396,5600,0,52000
19397,15000,0,48000
19398,5600,0,52884
19399,9000,0,48000
19400,5600,0,56056
19401,17000,0,48000
19402,5600,0,57995
19403,5600,0,60000
19404,7500,0,48000
19405,5600,0,63000
19406,7000,0,48000
19407,7500,0,48000
19408,13800,0,48000
19409,8000,0,48000
19410,24000,0,48000
19411,5600,0,69600
19412,5600,0,48000
19413,5600,0,70000
19414,7600,1,42000
19415,8400,0,48000
19416,5600,0,75000
19417,5600,0,75797
19418,5650,0,48000
19419,5600,0,93600
19420,10000,0,48000
19421,3000,0,48000
19422,1600,0,48000
19423,5625,0,75000
19424,6625,0,48000
19425,7000,0,48000
19426,5000,0,48000
19427,5675,0,99000
19428,8500,0,48000
19429,5700,0,36000
19430,10650,0,48000
19431,5700,0,53000
19432,6000,0,48000
19433,5750,0,95800
19434,5775,0,36996
19435,8000,0,48000
19436,9000,0,48000
19437,5800,0,26988
19438,4500,0,48000
19439,5800,0,32000
19440,5800,1,32400
19441,5800,0,36000
19442,5800,0,42000
19443,4500,1,42000
19444,8000,0,48000
19445,5800,0,73000
19446,5800,1,69000
19447,6000,1,42000
19448,5800,1,62050
19449,5000,0,48000
19450,5825,0,30000
19451,12000,0,48000
19452,1850,0,48000
19453,5850,0,46000
19454,5850,0,70000
19455,4500,0,48000
19456,10000,0,48000
19457,3000,0,48000
19458,14400,0,48000
19459,12000,0,48000
19460,5900,0,58000
19461,7000,0,48000
19462,5950,0,42000
19463,4975,0,48000
19464,3600,0,48000
19465,5950,0,612000
19466,5500,1,42000
19467,8000,0,48000
19468,5000,1,42000
19469,9600,0,48000
19470,6000,1,18000
19471,4000,1,42000
19472,6000,1,18835
19473,5200,0,48000
19474,6000,1,19200
19475,1200,1,42000
19476,6000,0,20000
19477,6000,0,20000
19478,6000,0,20400
19479,15000,0,48000
19480,6000,0,20800
19481,6000,0,21000
19482,9000,0,48000
19483,6000,1,21600
19484,3250,0,48000
19485,6000,0,21600
19486,4200,0,48000
19487,6000,0,22356
19488,6000,0,22500
19489,10000,0,48000
19490,6600,0,48000
19491,6000,0,23000
19492,6000,0,23000
19493,6000,0,24000
19494,7800,0,48000
19495,6000,0,24000
19496,20000,0,48000
19497,20000,0,48000
19498,5000,0,48000
19499,10000,0,48000
19500,1500,0,48000
19501,6000,0,24000
19502,20000,0,48000
19503,2850,1,42000
19504,6000,0,25200
19505,6000,1,25200
19506,6000,0,26000
19507,6000,0,26004
19508,6000,1,26400
19509,6000,1,26880
19510,6000,0,27000
19511,6000,1,27000
19512,6000,1,27120
19513,3000,0,48000
19514,6000,0,28000
19515,6000,0,28800
19516,6000,0,29000
19517,6000,0,29004
19518,6000,0,29496
19519,6000,0,30000
19520,6000,0,30000
19521,2000,0,48000
19522,7500,0,48000
19523,5000,0,48000
19524,6000,1,30000
19525,6000,0,30000
19526,6000,0,30000
19527,6000,1,30000
19528,6000,0,30000
19529,6000,1,30000
19530,6000,0,30000
19531,21000,1,42000
19532,6500,0,48000
19533,6000,0,30000
19534,20000,0,48100
19535,6000,1,30000
19536,6000,0,30784
19537,10000,1,42200
19538,6000,0,31000
19539,8400,0,48250
19540,6000,0,31000
19541,6000,0,31200
19542,6000,0,31200
19543,6000,0,31200
19544,6000,1,31200
19545,6000,1,31500
19546,6000,0,32000
19547,6000,0,32000
19548,6000,0,32000
19549,10000,0,48528
19550,6000,0,32004
19551,6000,0,33000
19552,10000,0,48600
19553,6000,0,33000
19554,6000,0,33000
19555,11050,0,48712
19556,6000,1,33600
19557,6000,0,33600
19558,6000,1,33864
19559,6000,0,33996
19560,6000,1,33996
19561,6000,0,34000
19562,6000,0,34000
19563,6000,0,34000
19564,2400,0,48989
19565,5000,0,48996
19566,6000,0,35000
19567,6000,1,29000
19568,5000,0,48996
19569,6000,0,35000
19570,6000,0,35000
19571,6000,1,29000
19572,6000,0,35000
19573,6000,0,35000
19574,6000,0,35000
19575,4400,0,49000
19576,13200,1,43000
19577,6000,1,29004
19578,8500,0,49000
19579,19000,0,49000
19580,14000,0,49000
19581,11750,0,49000
19582,3500,0,49000
19583,6000,0,36000
19584,6000,1,30000
19585,6000,0,36000
19586,8500,0,49000
19587,7000,0,49000
19588,4750,0,49000
19589,8500,0,49000
19590,6000,0,36000
19591,15025,0,49200
19592,2500,0,49200
19593,9600,0,49200
19594,5000,0,49200
19595,6000,0,36500
19596,6000,0,37000
19597,10000,0,49304
19598,4000,0,49349
19599,6000,1,31200
19600,10000,0,49500
19601,12000,0,49536
19602,6000,1,32004
19603,6000,1,43580
19604,8400,0,49641
19605,12000,0,49700
19606,15000,1,43772
19607,13200,1,43800
19608,6000,0,39000
19609,6000,0,49800
19610,6000,0,39184
19611,6000,0,40000
19612,6000,0,40000
19613,9500,0,50000
19614,6000,0,50000
19615,6000,0,40000
19616,6000,0,40000
19617,6000,0,40000
19618,10000,0,50000
19619,6000,0,40000
19620,6000,0,40500
19621,6000,0,40800
19622,6000,0,41000
19623,6000,0,50000
19624,4000,0,50000
19625,12000,0,50000
19626,6000,0,41000
19627,6000,1,35496
19628,6000,1,35600
19629,6000,0,42000
19630,16000,0,50000
19631,6000,0,42000
19632,6000,1,36000
19633,6000,0,42000
19634,6000,0,42328
19635,6000,1,37000
19636,6000,0,43000
19637,6000,0,50000
19638,16000,0,50000
19639,6000,0,43000
19640,12000,0,50000
19641,6000,0,43000
19642,6000,0,43150
19643,12000,0,50000
19644,4000,0,50000
19645,2100,0,50000
19646,4200,0,50000
19647,6000,1,39000
19648,6000,0,45000
19649,10000,0,50000
19650,4800,0,50000
19651,6000,0,45000
19652,10000,0,50000
19653,10000,0,50000
19654,6300,0,50000
19655,21850,0,50000
19656,6000,0,45000
19657,6000,1,39000
19658,6000,0,46000
19659,16000,0,50000
19660,15000,0,50000
19661,6000,0,50000
19662,12000,0,50000
19663,6000,0,47000
19664,7800,0,50000
19665,3200,0,50000
19666,2000,0,50000
19667,6000,0,47581
19668,6000,0,48000
19669,6000,0,50000
19670,5125,0,50000
19671,6000,1,42000
19672,6000,0,48000
19673,3975,0,50000
19674,6000,0,50000
19675,8000,0,50000
19676,7000,1,44000
19677,6000,1,42996
19678,3575,0,50000
19679,2200,0,50000
19680,6000,0,49000
19681,18225,0,50000
19682,6000,0,49000
19683,4000,0,50000
19684,6000,0,49500
19685,6000,0,50000
19686,6000,0,50000
19687,5000,0,50000
19688,6000,0,50000
19689,6000,0,50000
19690,6000,0,50000
19691,9725,0,50000
19692,13650,0,50000
19693,10000,0,50000
19694,10000,0,50000
19695,13650,0,50000
19696,6000,0,50000
19697,6000,0,50000
19698,6000,1,44000
19699,3000,0,50000
19700,6000,0,50000
19701,18000,0,50000
19702,6000,1,44000
19703,8000,0,50000
19704,6000,1,44004
19705,6000,0,50004
19706,6000,0,50100
19707,4000,0,50000
19708,8000,0,50000
19709,6000,0,51000
19710,6000,0,51000
19711,6000,1,45000
19712,8000,0,50000
19713,6000,0,51000
19714,6000,0,51600
19715,6000,0,52000
19716,6000,0,52000
19717,8000,0,50000
19718,6000,1,47000
19719,6000,0,53088
19720,6000,0,54000
19721,6000,0,54000
19722,6000,0,54000
19723,6000,1,49000
19724,6000,1,49000
19725,6000,0,55000
19726,6000,0,55000
19727,6000,0,55000
19728,4500,1,44000
19729,8500,0,50000
19730,6000,0,55560
19731,6000,0,55840
19732,1400,0,50000
19733,6000,0,56160
19734,6000,0,57000
19735,6000,0,57006
19736,3000,0,50000
19737,6000,0,57016
19738,6000,0,57600
19739,6000,0,57996
19740,24000,1,44000
19741,6000,0,59000
